order_id,order_date,customer_id,country,city,channel,product_id,category,subcategory,unit_price,quantity,discount,revenue,cost
O109,2024-04-23 00:00:00,C10324,USA,New York,Mobile App,P1175,Fashion,Women,263.03,2,0.0,526.07,307.82
O109,2024-04-23 00:00:00,C10324,USA,New York,Mobile App,P1066,Electronics,Audio,168.06,2,0.0,336.11,186.82
O110,2023-05-05 00:00:00,C10121,Canada,Vancouver,Web,P1036,Electronics,Laptops,286.46,4,0.0,1145.85,727.73
O111,2023-03-09 00:00:00,C10673,Canada,Toronto,Mobile App,P1308,Beauty,Haircare,775.33,2,0.0,1550.65,1227.5
O112,2023-12-25 00:00:00,C11303,Germany,Berlin,Mobile App,P1110,Home,Kitchen,308.76,2,0.0,617.53,386.03
O113,2023-08-02 00:00:00,C10519,Sweden,Malmö,Web,P1144,Fashion,Men,260.57,2,0.0,521.15,346.36
O114,2023-09-03 00:00:00,C11540,Australia,Brisbane,Mobile App,P1183,Fashion,Accessories,1234.61,3,0.0,3703.83,2945.46
O115,2024-08-04 00:00:00,C11239,Sweden,Gothenburg,Mobile App,P1202,Sports,Outdoor,248.4,4,0.0,993.59,746.83
O115,2024-08-04 00:00:00,C11239,Sweden,Gothenburg,Mobile App,P1162,Fashion,Women,958.16,1,0.0,958.16,632.18
O115,2024-08-04 00:00:00,C11239,Sweden,Gothenburg,Mobile App,P1224,Sports,Fitness,354.58,1,0.0,354.58,250.56
O116,2023-10-14 00:00:00,C11749,UK,Leeds,Marketplace,P1053,Electronics,Accessories,644.9,4,0.0,2579.62,1759.67
O116,2023-10-14 00:00:00,C11749,UK,Leeds,Marketplace,P1221,Sports,Fitness,784.41,1,0.0,784.41,489.2
O116,2023-10-14 00:00:00,C11749,UK,Leeds,Marketplace,P1134,Home,Decor,1027.83,1,0.09,939.52,566.76
O117,2024-10-09 00:00:00,C10546,Netherlands,Utrecht,Retail Store,P1190,Fashion,Accessories,124.22,1,0.0,124.22,70.73
O117,2024-10-09 00:00:00,C10546,Netherlands,Utrecht,Retail Store,P1259,Sports,Athleisure,123.1,1,0.06,116.02,96.87
O118,2023-10-17 00:00:00,C11089,Germany,Hamburg,Retail Store,P1161,Fashion,Women,675.21,2,0.0,1350.42,821.19
O119,2023-10-22 00:00:00,C11590,Brazil,Brasília,Marketplace,P1117,Home,Kitchen,234.11,2,0.0,468.21,299.4
O119,2023-10-22 00:00:00,C11590,Brazil,Brasília,Marketplace,P1312,Beauty,Haircare,41.84,2,0.0,83.68,55.52
O119,2023-10-22 00:00:00,C11590,Brazil,Brasília,Marketplace,P1053,Electronics,Accessories,1204.97,1,0.0,1204.97,910.52
O120,2024-02-12 00:00:00,C11228,Australia,Melbourne,Mobile App,P1263,Beauty,Skincare,658.33,1,0.0,658.33,371.02
O120,2024-02-12 00:00:00,C11228,Australia,Melbourne,Mobile App,P1203,Sports,Outdoor,1193.71,1,0.0,1193.71,833.65
O120,2024-02-12 00:00:00,C11228,Australia,Melbourne,Mobile App,P1208,Sports,Outdoor,18.26,1,0.0,18.26,10.06
O121,2023-11-21 00:00:00,C10632,Netherlands,Amsterdam,Marketplace,P1106,Home,Kitchen,486.43,2,0.0,972.86,756.38
O122,2024-09-15 00:00:00,C10470,Germany,Berlin,Web,P1315,Beauty,Haircare,959.59,2,0.12,1696.27,1519.06
O122,2024-09-15 00:00:00,C10470,Germany,Berlin,Web,P1010,Electronics,Phones,40.9,3,0.0,122.69,87.24
O123,2023-04-11 00:00:00,C11378,India,Hyderabad,Retail Store,P1145,Fashion,Men,55.68,2,0.0,111.36,72.82
O123,2023-04-11 00:00:00,C11378,India,Hyderabad,Retail Store,P1015,Electronics,Phones,182.85,4,0.0,731.39,408.84
O123,2023-04-11 00:00:00,C11378,India,Hyderabad,Retail Store,P1215,Sports,Outdoor,277.27,1,0.0,277.27,192.65
O124,2024-06-16 00:00:00,C10117,Germany,Berlin,Web,P1137,Home,Decor,1096.08,1,0.0,1096.08,669.13
O124,2024-06-16 00:00:00,C10117,Germany,Berlin,Web,P1101,Home,Kitchen,463.6,1,0.03,447.5,301.84
O125,2023-01-17 00:00:00,C10739,Australia,Sydney,Mobile App,P1187,Fashion,Accessories,684.35,3,0.0,2053.04,1325.54
O125,2023-01-17 00:00:00,C10739,Australia,Sydney,Mobile App,P1232,Sports,Fitness,858.36,1,0.06,809.32,546.79
O126,2024-09-29 00:00:00,C11251,Canada,Calgary,Mobile App,P1306,Beauty,Haircare,687.17,1,0.0,687.17,456.63
O126,2024-09-29 00:00:00,C11251,Canada,Calgary,Mobile App,P1213,Sports,Outdoor,305.0,2,0.0,609.99,427.5
O126,2024-09-29 00:00:00,C11251,Canada,Calgary,Mobile App,P1204,Sports,Outdoor,733.94,2,0.0,1467.88,1160.64
O127,2024-06-23 00:00:00,C11515,Netherlands,Amsterdam,Web,P1025,Electronics,Laptops,977.04,2,0.0,1954.08,1332.32
O127,2024-06-23 00:00:00,C11515,Netherlands,Amsterdam,Web,P1067,Electronics,Audio,1032.09,2,0.03,1994.78,1377.83
O127,2024-06-23 00:00:00,C11515,Netherlands,Amsterdam,Web,P1046,Electronics,Accessories,406.63,1,0.0,406.63,274.2
O128,2023-12-27 00:00:00,C10421,Brazil,Rio de Janeiro,Web,P1225,Sports,Fitness,309.29,1,0.0,309.29,176.01
O128,2023-12-27 00:00:00,C10421,Brazil,Rio de Janeiro,Web,P1293,Beauty,Makeup,510.16,3,0.0,1530.48,1025.93
O128,2023-12-27 00:00:00,C10421,Brazil,Rio de Janeiro,Web,P1234,Sports,Fitness,248.95,1,0.0,248.95,169.74
O129,2024-10-29 00:00:00,C11275,Australia,Sydney,Web,P1089,Home,Furniture,501.38,1,0.0,501.38,363.29
O129,2024-10-29 00:00:00,C11275,Australia,Sydney,Web,P1298,Beauty,Makeup,899.64,3,0.0,2698.93,1969.09
O129,2024-10-29 00:00:00,C11275,Australia,Sydney,Web,P1093,Home,Furniture,677.27,2,0.0,1354.55,749.1
O130,2023-03-15 00:00:00,C11278,Canada,Calgary,Marketplace,P1215,Sports,Outdoor,360.83,2,0.0,721.67,442.71
O130,2023-03-15 00:00:00,C11278,Canada,Calgary,Marketplace,P1154,Fashion,Men,1041.65,1,0.0,1041.65,648.14
O130,2023-03-15 00:00:00,C11278,Canada,Calgary,Marketplace,P1247,Sports,Athleisure,1219.32,4,0.0,4877.28,2793.13
O131,2024-08-28 00:00:00,C10717,Germany,Berlin,Web,P1273,Beauty,Skincare,1176.91,3,0.0,3530.72,2143.76
O132,2023-07-12 00:00:00,C10732,Australia,Melbourne,Mobile App,P1255,Sports,Athleisure,738.93,2,0.0,1477.85,917.19
O133,2023-07-18 00:00:00,C11668,India,Delhi,Retail Store,P1131,Home,Decor,207.45,3,0.1,558.72,347.39
O134,2024-05-08 00:00:00,C10706,Sweden,Malmö,Retail Store,P1279,Beauty,Skincare,863.26,1,0.0,863.26,652.79
O134,2024-05-08 00:00:00,C10706,Sweden,Malmö,Retail Store,P1289,Beauty,Makeup,842.88,2,0.0,1685.76,943.0
O134,2024-05-08 00:00:00,C10706,Sweden,Malmö,Retail Store,P1253,Sports,Athleisure,424.63,3,0.0,1273.89,765.48
O135,2023-03-26 00:00:00,C10843,Germany,Cologne,Web,P1238,Sports,Fitness,681.93,5,0.02,3324.75,2727.33
O135,2023-03-26 00:00:00,C10843,Germany,Cologne,Web,P1227,Sports,Fitness,505.25,4,0.18,1664.99,1196.08
O136,2023-09-11 00:00:00,C10725,USA,Austin,Mobile App,P1272,Beauty,Skincare,1047.03,2,0.0,2094.06,1418.14
O137,2023-03-22 00:00:00,C11119,Brazil,Rio de Janeiro,Mobile App,P1197,Fashion,Accessories,923.01,4,0.0,3692.04,2210.83
O137,2023-03-22 00:00:00,C11119,Brazil,Rio de Janeiro,Mobile App,P1140,Fashion,Men,1353.06,2,0.1,2431.14,1782.88
O137,2023-03-22 00:00:00,C11119,Brazil,Rio de Janeiro,Mobile App,P1191,Fashion,Accessories,962.51,2,0.0,1925.03,1070.89
O138,2024-02-23 00:00:00,C10700,Sweden,Stockholm,Marketplace,P1215,Sports,Outdoor,355.67,4,0.0,1422.67,1038.0
O138,2024-02-23 00:00:00,C10700,Sweden,Stockholm,Marketplace,P1012,Electronics,Phones,1158.83,4,0.0,4635.3,2916.24
O138,2024-02-23 00:00:00,C10700,Sweden,Stockholm,Marketplace,P1021,Electronics,Laptops,215.43,2,0.0,430.86,298.56
O139,2024-08-17 00:00:00,C11147,UK,Leeds,Mobile App,P1112,Home,Kitchen,901.98,1,0.02,880.02,706.93
O140,2024-05-31 00:00:00,C11056,Canada,Vancouver,Web,P1049,Electronics,Accessories,224.69,2,0.09,409.88,319.25
O140,2024-05-31 00:00:00,C11056,Canada,Vancouver,Web,P1181,Fashion,Accessories,155.33,1,0.0,155.33,123.89
O141,2023-12-04 00:00:00,C11597,Netherlands,Amsterdam,Web,P1201,Sports,Outdoor,132.19,2,0.0,264.39,194.19
O142,2024-04-18 00:00:00,C11227,Netherlands,Amsterdam,Web,P1265,Beauty,Skincare,929.71,3,0.0,2789.14,1654.04
O142,2024-04-18 00:00:00,C11227,Netherlands,Amsterdam,Web,P1229,Sports,Fitness,639.28,1,0.0,639.28,462.8
O142,2024-04-18 00:00:00,C11227,Netherlands,Amsterdam,Web,P1083,Home,Furniture,103.29,1,0.0,103.29,66.44
O143,2023-10-10 00:00:00,C11349,Netherlands,Amsterdam,Mobile App,P1099,Home,Furniture,135.61,1,0.12,119.76,95.34
O144,2023-11-11 00:00:00,C11271,Germany,Cologne,Web,P1097,Home,Furniture,440.41,1,0.0,440.41,284.68
O144,2023-11-11 00:00:00,C11271,Germany,Cologne,Web,P1006,Electronics,Phones,92.46,1,0.0,92.46,55.21
O145,2023-09-19 00:00:00,C10053,Australia,Sydney,Mobile App,P1243,Sports,Athleisure,427.92,3,0.0,1283.75,938.24
O145,2023-09-19 00:00:00,C10053,Australia,Sydney,Mobile App,P1247,Sports,Athleisure,993.63,1,0.0,993.63,708.96
O146,2023-05-31 00:00:00,C10736,France,Marseille,Web,P1068,Electronics,Audio,108.34,1,0.0,108.34,69.2
O147,2023-11-10 00:00:00,C11673,UK,Manchester,Marketplace,P1037,Electronics,Laptops,132.48,2,0.0,264.97,162.52
O147,2023-11-10 00:00:00,C11673,UK,Manchester,Marketplace,P1090,Home,Furniture,155.83,1,0.0,155.83,106.68
O148,2024-01-04 00:00:00,C10567,Australia,Sydney,Mobile App,P1257,Sports,Athleisure,934.66,2,0.0,1869.31,1234.94
O148,2024-01-04 00:00:00,C10567,Australia,Sydney,Mobile App,P1251,Sports,Athleisure,573.56,1,0.0,573.56,401.33
O148,2024-01-04 00:00:00,C10567,Australia,Sydney,Mobile App,P1204,Sports,Outdoor,731.7,2,0.0,1463.39,1144.05
O149,2023-07-26 00:00:00,C11777,India,Delhi,Web,P1101,Home,Kitchen,647.76,1,0.09,590.76,499.05
O150,2024-09-12 00:00:00,C10068,France,Marseille,Web,P1195,Fashion,Accessories,394.11,3,0.0,1182.32,889.49
O151,2024-01-24 00:00:00,C10806,Sweden,Stockholm,Mobile App,P1212,Sports,Outdoor,852.95,1,0.0,852.95,543.52
O152,2024-02-29 00:00:00,C10075,Canada,Vancouver,Retail Store,P1312,Beauty,Haircare,33.75,1,0.0,33.75,24.65
O152,2024-02-29 00:00:00,C10075,Canada,Vancouver,Retail Store,P1111,Home,Kitchen,254.67,1,0.06,239.94,150.34
O152,2024-02-29 00:00:00,C10075,Canada,Vancouver,Retail Store,P1288,Beauty,Makeup,367.49,2,0.0,734.97,511.2
O153,2023-08-22 00:00:00,C11150,India,Delhi,Web,P1117,Home,Kitchen,201.34,2,0.0,402.69,263.33
O153,2023-08-22 00:00:00,C11150,India,Delhi,Web,P1018,Electronics,Phones,632.83,3,0.21,1506.38,1054.68
O153,2023-08-22 00:00:00,C11150,India,Delhi,Web,P1238,Sports,Fitness,738.92,1,0.0,738.92,432.8
O154,2023-10-09 00:00:00,C10304,India,Mumbai,Web,P1006,Electronics,Phones,69.75,6,0.0,418.51,253.39
O154,2023-10-09 00:00:00,C10304,India,Mumbai,Web,P1281,Beauty,Makeup,489.16,1,0.0,489.16,369.48
O154,2023-10-09 00:00:00,C10304,India,Mumbai,Web,P1117,Home,Kitchen,236.61,2,0.0,473.23,364.69
O155,2023-05-19 00:00:00,C10559,Netherlands,Rotterdam,Marketplace,P1223,Sports,Fitness,485.97,1,0.0,485.97,370.3
O155,2023-05-19 00:00:00,C10559,Netherlands,Rotterdam,Marketplace,P1115,Home,Kitchen,1000.74,1,0.0,1000.74,799.89
O156,2024-09-26 00:00:00,C10205,Germany,Hamburg,Web,P1061,Electronics,Audio,323.76,2,0.14,554.13,490.72
O156,2024-09-26 00:00:00,C10205,Germany,Hamburg,Web,P1255,Sports,Athleisure,738.28,1,0.0,738.28,548.69
O156,2024-09-26 00:00:00,C10205,Germany,Hamburg,Web,P1206,Sports,Outdoor,158.9,1,0.0,158.9,108.1
O157,2024-04-24 00:00:00,C11727,USA,Austin,Mobile App,P1058,Electronics,Accessories,42.67,1,0.0,42.67,31.47
O158,2024-02-05 00:00:00,C11599,India,Delhi,Mobile App,P1291,Beauty,Makeup,47.87,3,0.0,143.6,100.11
O158,2024-02-05 00:00:00,C11599,India,Delhi,Mobile App,P1312,Beauty,Haircare,49.24,1,0.0,49.24,38.26
O159,2023-10-27 00:00:00,C10395,USA,San Francisco,Mobile App,P1278,Beauty,Skincare,915.49,3,0.06,2576.12,1733.38
O159,2023-10-27 00:00:00,C10395,USA,San Francisco,Mobile App,P1172,Fashion,Women,676.44,2,0.0,1352.88,900.18
O159,2023-10-27 00:00:00,C10395,USA,San Francisco,Mobile App,P1203,Sports,Outdoor,1164.82,1,0.0,1164.82,717.53
O160,2024-02-09 00:00:00,C10689,Canada,Calgary,Web,P1216,Sports,Outdoor,442.32,7,0.0,3096.26,2367.11
O160,2024-02-09 00:00:00,C10689,Canada,Calgary,Web,P1162,Fashion,Women,834.08,2,0.0,1668.16,1289.37
O161,2024-05-13 00:00:00,C11438,Canada,Montreal,Web,P1113,Home,Kitchen,716.4,2,0.0,1432.8,927.95
O161,2024-05-13 00:00:00,C11438,Canada,Montreal,Web,P1067,Electronics,Audio,1066.42,4,0.0,4265.68,3336.98
O162,2024-06-23 00:00:00,C11585,Canada,Montreal,Web,P1112,Home,Kitchen,1142.99,5,0.0,5714.96,3300.48
O162,2024-06-23 00:00:00,C11585,Canada,Montreal,Web,P1074,Electronics,Audio,980.3,1,0.0,980.3,606.63
O163,2023-03-05 00:00:00,C10405,France,Paris,Web,P1241,Sports,Athleisure,1235.03,2,0.14,2114.62,1790.58
O163,2023-03-05 00:00:00,C10405,France,Paris,Web,P1267,Beauty,Skincare,1014.84,6,0.0,6089.03,4327.14
O164,2024-03-13 00:00:00,C11031,Brazil,Brasília,Web,P1295,Beauty,Makeup,787.16,2,0.11,1403.67,1063.29
O165,2023-08-27 00:00:00,C11534,Canada,Montreal,Web,P1178,Fashion,Women,1173.41,1,0.0,1173.41,781.79
O166,2024-08-29 00:00:00,C11291,France,Marseille,Web,P1272,Beauty,Skincare,1014.19,2,0.06,1916.35,1251.8
O167,2024-07-17 00:00:00,C11661,Canada,Calgary,Marketplace,P1295,Beauty,Makeup,592.5,1,0.0,592.5,419.28
O168,2023-04-03 00:00:00,C11443,Sweden,Malmö,Web,P1012,Electronics,Phones,943.66,1,0.02,928.46,599.85
O169,2024-01-18 00:00:00,C10030,Brazil,Brasília,Web,P1010,Electronics,Phones,36.22,2,0.0,72.44,48.99
O169,2024-01-18 00:00:00,C10030,Brazil,Brasília,Web,P1237,Sports,Fitness,44.99,1,0.04,43.25,35.81
O169,2024-01-18 00:00:00,C10030,Brazil,Brasília,Web,P1312,Beauty,Haircare,27.88,2,0.09,50.52,44.5
O170,2024-02-03 00:00:00,C11055,India,Delhi,Mobile App,P1039,Electronics,Laptops,529.58,1,0.0,529.58,355.24
O171,2023-07-30 00:00:00,C10911,Netherlands,Utrecht,Retail Store,P1294,Beauty,Makeup,207.24,2,0.17,344.32,278.7
O171,2023-07-30 00:00:00,C10911,Netherlands,Utrecht,Retail Store,P1094,Home,Furniture,897.3,4,0.16,3001.21,2740.57
O171,2023-07-30 00:00:00,C10911,Netherlands,Utrecht,Retail Store,P1130,Home,Decor,524.18,2,0.0,1048.36,830.81
O172,2023-03-13 00:00:00,C10698,Germany,Munich,Web,P1314,Beauty,Haircare,901.97,2,0.0,1803.94,1386.36
O173,2024-05-01 00:00:00,C10937,France,Paris,Mobile App,P1275,Beauty,Skincare,481.01,1,0.0,479.75,299.9
O173,2024-05-01 00:00:00,C10937,France,Paris,Mobile App,P1218,Sports,Outdoor,705.98,1,0.07,658.33,548.63
O174,2023-08-17 00:00:00,C11025,Netherlands,Amsterdam,Web,P1209,Sports,Outdoor,179.22,3,0.0,537.67,359.66
O174,2023-08-17 00:00:00,C11025,Netherlands,Amsterdam,Web,P1170,Fashion,Women,555.42,1,0.06,522.16,390.9
O175,2023-07-20 00:00:00,C10383,Sweden,Malmö,Web,P1312,Beauty,Haircare,38.35,2,0.0,76.71,43.14
O175,2023-07-20 00:00:00,C10383,Sweden,Malmö,Web,P1236,Sports,Fitness,302.07,1,0.0,302.07,194.82
O176,2023-08-20 00:00:00,C10862,Germany,Hamburg,Mobile App,P1220,Sports,Fitness,727.62,4,0.0,2910.47,1914.45
O177,2023-08-21 00:00:00,C10816,Germany,Hamburg,Web,P1114,Home,Kitchen,958.45,1,0.0,958.45,573.23
O178,2023-01-28 00:00:00,C11267,Australia,Brisbane,Mobile App,P1217,Sports,Outdoor,1043.58,3,0.0,3130.74,1993.41
O178,2023-01-28 00:00:00,C11267,Australia,Brisbane,Mobile App,P1187,Fashion,Accessories,631.21,2,0.0,1262.41,802.7
O179,2024-08-31 00:00:00,C11515,Brazil,Rio de Janeiro,Marketplace,P1136,Home,Decor,617.46,2,0.11,1099.78,737.67
O179,2024-08-31 00:00:00,C11515,Brazil,Rio de Janeiro,Marketplace,P1117,Home,Kitchen,292.83,6,0.0,1757.0,1143.11
O179,2024-08-31 00:00:00,C11515,Brazil,Rio de Janeiro,Marketplace,P1139,Home,Decor,981.56,3,0.01,2906.49,1936.1
O180,2024-03-08 00:00:00,C11504,Australia,Sydney,Mobile App,P1252,Sports,Athleisure,1162.68,2,0.0,2325.36,1478.9
O180,2024-03-08 00:00:00,C11504,Australia,Sydney,Mobile App,P1302,Beauty,Haircare,663.72,1,0.0,663.72,382.61
O181,2024-10-24 00:00:00,C11203,Brazil,Rio de Janeiro,Mobile App,P1199,Fashion,Accessories,793.39,2,0.0,1586.78,1261.71
O182,2023-07-16 00:00:00,C10818,UK,London,Mobile App,P1266,Beauty,Skincare,619.81,1,0.04,593.03,486.29
O182,2023-07-16 00:00:00,C10818,UK,London,Mobile App,P1219,Sports,Outdoor,957.26,3,0.09,2611.15,1742.11
O183,2023-04-21 00:00:00,C10693,USA,New York,Mobile App,P1208,Sports,Outdoor,20.56,1,0.0,20.56,15.39
O183,2023-04-21 00:00:00,C10693,USA,New York,Mobile App,P1189,Fashion,Accessories,178.68,2,0.0,357.36,271.67
O184,2024-01-01 00:00:00,C11532,Brazil,São Paulo,Mobile App,P1268,Beauty,Skincare,467.29,2,0.06,875.39,638.22
O184,2024-01-01 00:00:00,C11532,Brazil,São Paulo,Mobile App,P1025,Electronics,Laptops,726.81,2,0.0,1453.62,1136.77
O184,2024-01-01 00:00:00,C11532,Brazil,São Paulo,Mobile App,P1012,Electronics,Phones,1164.32,1,0.0,1164.32,865.55
O185,2024-02-23 00:00:00,C11698,Germany,Hamburg,Web,P1043,Electronics,Accessories,799.36,3,0.0,2398.09,1724.12
O185,2024-02-23 00:00:00,C11698,Germany,Hamburg,Web,P1238,Sports,Fitness,726.96,2,0.0,1453.92,988.04
O186,2023-07-13 00:00:00,C10200,Australia,Brisbane,Mobile App,P1044,Electronics,Accessories,292.28,1,0.0,292.28,188.5
O186,2023-07-13 00:00:00,C10200,Australia,Brisbane,Mobile App,P1124,Home,Decor,349.85,3,0.0,1049.55,793.58
O186,2023-07-13 00:00:00,C10200,Australia,Brisbane,Mobile App,P1172,Fashion,Women,572.69,1,0.0,572.69,348.93
O187,2024-09-11 00:00:00,C11169,India,Bengaluru,Web,P1095,Home,Furniture,709.76,2,0.0,1419.52,1033.71
O187,2024-09-11 00:00:00,C11169,India,Bengaluru,Web,P1095,Home,Furniture,617.9,3,0.0,1853.7,1392.79
O187,2024-09-11 00:00:00,C11169,India,Bengaluru,Web,P1021,Electronics,Laptops,233.61,1,0.0,233.61,174.05
O188,2024-01-28 00:00:00,C10112,India,Bengaluru,Mobile App,P1232,Sports,Fitness,685.58,1,0.0,685.58,534.23
O188,2024-01-28 00:00:00,C10112,India,Bengaluru,Mobile App,P1280,Beauty,Makeup,641.47,1,0.0,641.47,474.25
O188,2024-01-28 00:00:00,C10112,India,Bengaluru,Mobile App,P1205,Sports,Outdoor,20.23,4,0.01,80.17,49.27
O189,2024-08-19 00:00:00,C11744,Australia,Sydney,Web,P1063,Electronics,Audio,409.24,1,0.0,409.24,226.07
O189,2024-08-19 00:00:00,C11744,Australia,Sydney,Web,P1186,Fashion,Accessories,777.79,1,0.0,777.79,487.37
O190,2023-10-31 00:00:00,C11497,France,Marseille,Web,P1282,Beauty,Makeup,377.3,2,0.0,754.6,456.87
O190,2023-10-31 00:00:00,C11497,France,Marseille,Web,P1291,Beauty,Makeup,51.92,2,0.0,103.83,65.87
O190,2023-10-31 00:00:00,C11497,France,Marseille,Web,P1075,Electronics,Audio,926.17,1,0.11,825.31,685.16
O191,2023-07-14 00:00:00,C10460,France,Marseille,Mobile App,P1020,Electronics,Laptops,589.12,2,0.0,1178.25,768.35
O191,2023-07-14 00:00:00,C10460,France,Marseille,Mobile App,P1271,Beauty,Skincare,1082.86,2,0.01,2151.96,1719.6
O192,2024-06-17 00:00:00,C11766,France,Marseille,Web,P1037,Electronics,Laptops,119.12,2,0.0,238.24,140.34
O192,2024-06-17 00:00:00,C11766,France,Marseille,Web,P1125,Home,Decor,537.38,1,0.13,466.03,311.31
O192,2024-06-17 00:00:00,C11766,France,Marseille,Web,P1158,Fashion,Men,175.67,3,0.0,527.02,371.47
O193,2023-05-18 00:00:00,C10143,UK,Leeds,Mobile App,P1244,Sports,Athleisure,24.8,1,0.07,23.18,16.88
O193,2023-05-18 00:00:00,C10143,UK,Leeds,Mobile App,P1094,Home,Furniture,1019.52,2,0.0,2039.03,1428.58
O194,2023-04-18 00:00:00,C11194,Sweden,Malmö,Marketplace,P1194,Fashion,Accessories,453.01,2,0.0,906.02,652.9
O194,2023-04-18 00:00:00,C11194,Sweden,Malmö,Marketplace,P1315,Beauty,Haircare,831.24,1,0.1,749.9,524.47
O194,2023-04-18 00:00:00,C11194,Sweden,Malmö,Marketplace,P1041,Electronics,Accessories,630.03,2,0.0,1255.03,1007.08
O195,2023-06-09 00:00:00,C10200,Brazil,São Paulo,Mobile App,P1225,Sports,Fitness,281.41,5,0.0,1407.06,1057.4
O195,2023-06-09 00:00:00,C10200,Brazil,São Paulo,Mobile App,P1100,Home,Kitchen,35.54,3,0.14,91.89,83.08
O196,2023-11-28 00:00:00,C11443,Brazil,Rio de Janeiro,Mobile App,P1205,Sports,Outdoor,24.27,4,0.0,97.06,67.49
O196,2023-11-28 00:00:00,C11443,Brazil,Rio de Janeiro,Mobile App,P1150,Fashion,Men,904.68,1,0.1,818.12,640.9
O197,2024-04-06 00:00:00,C11165,Australia,Sydney,Mobile App,P1198,Fashion,Accessories,1053.83,1,0.0,1053.83,711.06
O198,2023-04-19 00:00:00,C10205,India,Hyderabad,Web,P1042,Electronics,Accessories,57.0,1,0.0,57.0,36.43
O198,2023-04-19 00:00:00,C10205,India,Hyderabad,Web,P1082,Home,Furniture,411.23,1,0.0,411.23,309.68
O198,2023-04-19 00:00:00,C10205,India,Hyderabad,Web,P1094,Home,Furniture,888.1,2,0.11,1572.46,1019.82
O199,2024-08-09 00:00:00,C11753,Australia,Brisbane,Mobile App,P1019,Electronics,Phones,323.45,3,0.0,970.35,696.83
O199,2024-08-09 00:00:00,C11753,Australia,Brisbane,Mobile App,P1007,Electronics,Phones,1074.57,1,0.0,1074.57,777.29
O199,2024-08-09 00:00:00,C11753,Australia,Brisbane,Mobile App,P1108,Home,Kitchen,238.84,2,0.0,477.68,273.77
O200,2023-06-20 00:00:00,C10110,Netherlands,Rotterdam,Web,P1042,Electronics,Accessories,50.51,1,0.0,50.51,35.17
O201,2023-05-17 00:00:00,C10434,Brazil,Brasília,Retail Store,P1266,Beauty,Skincare,715.76,2,0.0,1431.52,1034.03
O201,2023-05-17 00:00:00,C10434,Brazil,Brasília,Retail Store,P1229,Sports,Fitness,635.06,1,0.0,635.06,491.16
O201,2023-05-17 00:00:00,C10434,Brazil,Brasília,Retail Store,P1262,Beauty,Skincare,180.29,2,0.0,360.59,248.49
O202,2024-07-16 00:00:00,C10719,Canada,Vancouver,Mobile App,P1268,Beauty,Skincare,542.24,3,0.03,1577.77,1062.36
O203,2024-03-13 00:00:00,C11563,India,Mumbai,Web,P1312,Beauty,Haircare,40.3,1,0.0,40.3,28.8
O203,2024-03-13 00:00:00,C11563,India,Mumbai,Web,P1272,Beauty,Skincare,1037.07,1,0.07,962.85,570.44
O203,2024-03-13 00:00:00,C11563,India,Mumbai,Web,P1046,Electronics,Accessories,471.32,2,0.0,942.64,550.35
O204,2023-06-18 00:00:00,C10380,Sweden,Stockholm,Mobile App,P1229,Sports,Fitness,694.43,2,0.0,1388.86,777.1
O204,2023-06-18 00:00:00,C10380,Sweden,Stockholm,Mobile App,P1131,Home,Decor,315.29,1,0.0,315.29,218.89
O205,2023-10-19 00:00:00,C11567,France,Marseille,Mobile App,P1145,Fashion,Men,55.96,2,0.0,111.92,71.95
O205,2023-10-19 00:00:00,C11567,France,Marseille,Mobile App,P1016,Electronics,Phones,337.25,2,0.0,674.5,504.43
O206,2023-09-25 00:00:00,C11478,UK,Manchester,Web,P1256,Sports,Athleisure,1337.96,2,0.0,2675.92,1785.86
O207,2024-08-29 00:00:00,C11252,Netherlands,Rotterdam,Mobile App,P1154,Fashion,Men,840.22,2,0.08,1545.29,1180.67
O207,2024-08-29 00:00:00,C11252,Netherlands,Rotterdam,Mobile App,P1171,Fashion,Women,33.62,1,0.0,33.62,26.08
O208,2024-02-26 00:00:00,C11630,Sweden,Stockholm,Retail Store,P1010,Electronics,Phones,40.92,4,0.0,163.69,114.53
O208,2024-02-26 00:00:00,C11630,Sweden,Stockholm,Retail Store,P1054,Electronics,Accessories,783.59,2,0.0,1567.17,867.56
O209,2024-03-08 00:00:00,C11476,Sweden,Stockholm,Retail Store,P1196,Fashion,Accessories,859.27,2,0.0,1718.55,1015.39
O209,2024-03-08 00:00:00,C11476,Sweden,Stockholm,Retail Store,P1265,Beauty,Skincare,929.78,1,0.0,929.78,623.72
O209,2024-03-08 00:00:00,C11476,Sweden,Stockholm,Retail Store,P1007,Electronics,Phones,650.7,1,0.0,650.7,367.98
O210,2024-07-10 00:00:00,C11519,India,Hyderabad,Mobile App,P1315,Beauty,Haircare,914.7,1,0.0,914.7,709.53
O211,2023-04-23 00:00:00,C11645,USA,San Francisco,Marketplace,P1305,Beauty,Haircare,883.55,1,0.09,806.94,565.06
O212,2023-06-20 00:00:00,C11213,Canada,Montreal,Web,P1042,Electronics,Accessories,59.73,1,0.06,56.24,38.99
O213,2023-04-21 00:00:00,C11272,Brazil,São Paulo,Web,P1005,Electronics,Phones,213.85,2,0.15,364.8,293.71
O213,2023-04-21 00:00:00,C11272,Brazil,São Paulo,Web,P1174,Fashion,Women,915.5,1,0.12,803.06,730.69
